_id,fullName,brandName,langualCode,langualCodeDescription,allIngredients,netContents,claims,offMarket
['193337'],['Power C Vitamin C Complex with Metabolites'],['California Academy of Health'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Vitamin C (unspecified)', 'notes': 'Vitamin C (Form: from Threonic Acid enhanced buffered Calcium Ascorbate)', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Calcium', 'notes': 'Calcium (Form: from Calcium Ascorbate)', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Flavonoid (mixture)', 'notes': 'Citrus Bioflavonoids (Form: total as 37% Hesperidin)', 'name': 'Citrus Bioflavonoids', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Alpha Lipoic Acid', 'notes': '', 'name': 'Alpha Lipoic Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Acerola', 'notes': '', 'name': 'Acerola powder', 'category': 'botanical'}, {'ingredientGroup': 'Dog Rose', 'notes': '', 'name': 'Rose Hips powder', 'category': 'botanical'}, {'ingredientGroup': 'Rutin', 'notes': '', 'name': 'Rutin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'capsule', 'notes': '', 'name': 'Cellulose', 'category': 'other'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Magnesium stearate', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'other'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silica', 'category': 'mineral'}]]","[[{'unit': 'Capsule(s)', 'quantity': 90, 'display': '90 Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['193364'],['Super Power Enzymes Digestion Essentials Plus'],['California Academy of Health'],"['E0155', 'A1309']","['Tablet or Pill', 'Non-Nutrient/Non-Botanical']","[[{'ingredientGroup': 'Betaine Hydrochloride', 'notes': 'Betaine HCl (Form: from Beets, & Molasses)', 'name': 'Betaine HCl', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Blend (non-nutrient/non-botanical)', 'notes': 'Pancreatin 4x Note: providing:', 'name': 'Pancreatin 4x', 'category': 'blend'}, {'ingredientGroup': 'Amylase', 'notes': 'Amylase Note: 20,000 USP units', 'name': 'Amylase', 'category': 'enzyme'}, {'ingredientGroup': 'Proteolytic Enzymes (Proteases)', 'notes': 'Protease Note: 20,000 USP units', 'name': 'Protease', 'category': 'enzyme'}, {'ingredientGroup': 'Lipase', 'notes': 'Lipase Note: 3,400 USP units', 'name': 'Lipase', 'category': 'enzyme'}, {'ingredientGroup': 'Papain', 'notes': 'Papain (Form: from Papaya) Note: 70 MCU', 'name': 'Papain', 'category': 'enzyme'}, {'ingredientGroup': 'Cellulase', 'notes': 'Cellulase Note: 10 FCC units', 'name': 'Cellulase', 'category': 'enzyme'}, {'ingredientGroup': 'Bile', 'notes': '', 'name': 'Ox Bile extract', 'category': 'animal part or source'}, {'ingredientGroup': 'Pepsin', 'notes': 'Pepsin Enzymes Note: NF 1:10,000', 'name': 'Pepsin', 'category': 'enzyme'}, {'ingredientGroup': 'Bromelain', 'notes': 'Bromelain (Form: from Pineapple) Note: 2400 GDU', 'name': 'Bromelain', 'category': 'enzyme'}, {'ingredientGroup': 'Papain', 'notes': 'Papaya Enzymes', 'name': 'Papaya Enzyme', 'category': 'enzyme'}, {'ingredientGroup': 'Bromelain', 'notes': '', 'name': 'Pineapple Enzyme', 'category': 'enzyme'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Dicalcium Phosphate', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Tablet(s)', 'quantity': 180, 'display': '180 Tablet(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['195377'],['Ultra Omega 3 - 6 - 9'],['California Academy of Health'],"['E0161', 'A1310']","['Softgel Capsule', 'Fat/Fatty Acid']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Saturated fat', 'notes': '', 'name': 'Saturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Trans fat', 'notes': '', 'name': 'Trans Fat', 'category': 'fat'}, {'ingredientGroup': 'Polyunsaturated Fat', 'notes': '', 'name': 'Polyunsaturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Monounsaturated Fat', 'notes': '', 'name': 'Monounsaturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Cholesterol', 'notes': '', 'name': 'Cholesterol', 'category': 'fat'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Vitamin E', 'notes': '', 'name': 'Vitamin E', 'category': 'vitamin'}, {'ingredientGroup': 'Borage Oil', 'notes': '', 'name': 'Borage Oil', 'category': 'fat'}, {'ingredientGroup': 'Fish Oil', 'notes': '', 'name': 'Fish Oil', 'category': 'fat'}, {'ingredientGroup': 'Flaxseed Oil', 'notes': '', 'name': 'Organic Flaxseed Oil', 'category': 'fat'}, {'ingredientGroup': 'Gelatin', 'notes': '', 'name': 'Gelatin', 'category': 'protein'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Glycerin', 'category': 'other'}, {'ingredientGroup': 'Vitamin E (alpha-tocopherol)', 'notes': '', 'name': 'Natural D-Alpha Tocopherol', 'category': 'vitamin'}]]","[[{'unit': 'Softgel(s)', 'quantity': 180, 'display': '180 Softgel(s)', 'order': 1}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['198382'],['Power Vision Vitamins'],['California Academy of Health'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Vitamin A', 'notes': '', 'name': 'Vitamin A', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin E', 'notes': '', 'name': 'Vitamin E', 'category': 'vitamin'}, {'ingredientGroup': 'Riboflavin', 'notes': '', 'name': 'Riboflavin', 'category': 'vitamin'}, {'ingredientGroup': 'Zinc', 'notes': '', 'name': 'Zinc', 'category': 'mineral'}, {'ingredientGroup': 'Selenium', 'notes': 'Selenium (Form: from L-Selenomethionine)', 'name': 'Selenium', 'category': 'mineral'}, {'ingredientGroup': 'bilberry ', 'notes': 'Bilberry standardized extract (Form: 25% Anthocyanidins) Genus: Vaccinium Species: mytillus', 'name': 'Bilberry standardized extract', 'category': 'botanical'}, {'ingredientGroup': 'Lutein', 'notes': 'Lutein (Alt. Name: FloraGLO) Note: free-form', 'name': 'Lutein', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Green Tea', 'notes': '', 'name': 'Green Tea extract', 'category': 'botanical'}, {'ingredientGroup': 'N-Acetyl Cysteine', 'notes': '', 'name': 'N-Acetyl Cysteine', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Rutin', 'notes': '', 'name': 'Rutin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Gelatin', 'notes': '', 'name': 'Gelatin', 'category': 'protein'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Magnesium stearate', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'other'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silica', 'category': 'mineral'}]]","[[{'unit': 'Capsule(s)', 'quantity': 60, 'display': '60 Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['230679'],['Almost Nude Noni Juice'],['California Academy of Health'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Noni', 'notes': '', 'name': 'Noni', 'category': 'botanical'}, {'ingredientGroup': 'Noni', 'notes': '', 'name': 'Noni', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Sucrose', 'notes': 'Sugars (Form: from juices)', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Noni', 'notes': '', 'name': '99.6% organic Noni', 'category': 'botanical'}]]","[[{'unit': 'fl. Oz.', 'quantity': 32, 'display': '32 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 946, 'display': '946 mL', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['230832'],['Marine Grade Collagen Powder'],['California Academy of Health'],"['E0162', 'A1325']","['Powder', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Sodium', 'notes': 'Sodium Note: naturally occuring', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Collagen Peptides', 'notes': '', 'name': 'Hydrolyzed Marine Collagen Peptides', 'category': 'protein'}]]","[[{'unit': 'Oz(s)', 'quantity': 3, 'display': '3 Oz(s)', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 85, 'display': '85 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['230898'],['Organic Coconut Vinegar'],['California Academy of Health'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Cholesterol', 'notes': '', 'name': 'Cholesterol', 'category': 'fat'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium', 'category': 'mineral'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Sucrose', 'notes': '', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Coconut', 'notes': '', 'name': 'Organic raw Coconut Vinegar', 'category': 'botanical'}]]","[[{'unit': 'Oz(s)', 'quantity': 16, 'display': '16 Oz(s)', 'order': 1}, {'unit': 'mL', 'quantity': 474, 'display': '474 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['251180'],['100% Pure Absolute Acai'],['California Academy of Health'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Header', 'notes': 'Calories (Form: from Fat)  Calories Note: No Calories from Fat', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Acai', 'notes': 'Acai liquid concentrate (Form: contains Acai PlantPart: berry) Genus: Euterpe Species: oleracea Note: (freeze-dried) (Equivalent to 35,000 mg of fresh Acai)', 'name': 'Acai liquid concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'de-ionized Water', 'category': 'other'}, {'ingredientGroup': 'Citric Acid', 'notes': '', 'name': 'Citric Acid', 'category': 'non-nutrient/non-botanical'}]]","[[{'unit': 'Ounce(s)', 'quantity': 16, 'display': '16 Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 474, 'display': '474 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['251183'],['Absolute Mangosteen'],['California Academy of Health'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Mangosteen', 'notes': '', 'name': 'Mangosteen', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Cholesterol', 'notes': '', 'name': 'Cholesterol', 'category': 'fat'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Sucrose', 'notes': 'Sugars (Form: from Fruit)', 'name': 'Sugar', 'category': 'sugar'}, {'ingredientGroup': 'Mangosteen', 'notes': '', 'name': '100% pure hand-harvested, cold pressed certified organic Mangosteen', 'category': 'botanical'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 32, 'display': '32 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 946, 'display': '946 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['251188'],['Borage Seed Oil with high GLA Gamma Linolenic Acid'],['California Academy of Health'],"['E0161', 'A1310']","['Softgel Capsule', 'Fat/Fatty Acid']","[[{'ingredientGroup': 'Borage Oil', 'notes': 'Borage Oil PlantPart: seed Genus: Borago Species: officinalis Note: 1,000 mg', 'name': 'Borage Oil', 'category': 'fat'}, {'ingredientGroup': 'Gamma Linolenic Acid', 'notes': '', 'name': 'Gamma-Linolenic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories from Fat', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Saturated fat', 'notes': '', 'name': 'Saturated Fat', 'category': 'fat'}, {'ingredientGroup': 'Trans fat', 'notes': '', 'name': 'Trans Fat', 'category': 'fat'}, {'ingredientGroup': 'Polyunsaturated Fat', 'notes': '', 'name': 'Polyunsaturated Fat', 'category': 'fat'}, {'ingredientGroup': 'capsule', 'notes': '', 'name': 'Softgel Capsule', 'category': 'other'}]]","[[{'unit': 'Softgel(s)', 'quantity': 120, 'display': '120 Softgel(s)', 'order': 1}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['251202'],['Ultra Supreme Greens & Fruits'],['California Academy of Health'],"['E0162', 'A1325']","['Powder', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin E', 'notes': '', 'name': 'Vitamin E', 'category': 'vitamin'}, {'ingredientGroup': 'Thiamin', 'notes': '', 'name': 'Thiamine', 'category': 'vitamin'}, {'ingredientGroup': 'Riboflavin', 'notes': '', 'name': 'Riboflavin', 'category': 'vitamin'}, {'ingredientGroup': 'Niacin', 'notes': '', 'name': 'Niacin', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin B6', 'notes': '', 'name': 'Vitamin B6', 'category': 'vitamin'}, {'ingredientGroup': 'Folate', 'notes': '', 'name': 'Folic Acid', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin B12', 'notes': '', 'name': 'Vitamin B12', 'category': 'vitamin'}, {'ingredientGroup': 'Biotin', 'notes': '', 'name': 'Biotin', 'category': 'vitamin'}, {'ingredientGroup': 'Pantothenic Acid (Vitamin B5)', 'notes': '', 'name': 'Pantothenic Acid', 'category': 'vitamin'}, {'ingredientGroup': 'Iron', 'notes': 'Iron (Form: as Iron Glycinate Chelate)', 'name': 'Iron', 'category': 'mineral'}, {'ingredientGroup': 'Iodine', 'notes': '', 'name': 'Iodine', 'category': 'mineral'}, {'ingredientGroup': 'Zinc', 'notes': '', 'name': 'Zinc', 'category': 'mineral'}, {'ingredientGroup': 'Selenium', 'notes': '', 'name': 'Selenium', 'category': 'mineral'}, {'ingredientGroup': 'Copper', 'notes': '', 'name': 'Copper', 'category': 'mineral'}, {'ingredientGroup': 'Manganese', 'notes': '', 'name': 'Manganese', 'category': 'mineral'}, {'ingredientGroup': 'Chromium', 'notes': '', 'name': 'Chromium', 'category': 'mineral'}, {'ingredientGroup': 'Molybdenum', 'notes': '', 'name': 'Molybdenum', 'category': 'mineral'}, {'ingredientGroup': 'Blend (Combination)', 'notes': '', 'name': 'Greens, Sprouts, Grains', 'category': 'blend'}, {'ingredientGroup': 'Blend', 'notes': '', 'name': 'Organic Greens and Grains', 'category': 'blend'}, {'ingredientGroup': 'Flour', 'notes': 'Flour Note: whole grain', 'name': 'Flour', 'category': 'botanical'}, {'ingredientGroup': 'Blend (Combination)', 'notes': '', 'name': 'Whole Grains Blend', 'category': 'blend'}, {'ingredientGroup': 'Millet', 'notes': '', 'name': 'Millet', 'category': 'botanical'}, {'ingredientGroup': 'Amaranth', 'notes': '', 'name': 'Amaranth', 'category': 'botanical'}, {'ingredientGroup': 'Buckwheat ', 'notes': '', 'name': 'Buckwheat', 'category': 'botanical'}, {'ingredientGroup': 'Quinoa', 'notes': '', 'name': 'Quinoa', 'category': 'botanical'}, {'ingredientGroup': 'Chia', 'notes': '', 'name': 'Chia', 'category': 'botanical'}, {'ingredientGroup': 'Inulin', 'notes': '', 'name': 'Inulin', 'category': 'fiber'}, {'ingredientGroup': 'Flax', 'notes': '', 'name': 'Flaxseed', 'category': 'botanical'}, {'ingredientGroup': 'Spirulina', 'notes': '', 'name': 'Spirulina', 'category': 'other'}, {'ingredientGroup': 'Alfalfa', 'notes': '', 'name': 'Alfalfa', 'category': 'botanical'}, {'ingredientGroup': 'Broccoli', 'notes': '', 'name': 'organic Broccoli', 'category': 'botanical'}, {'ingredientGroup': 'Radish', 'notes': '', 'name': 'Daikon Radish', 'category': 'botanical'}, {'ingredientGroup': 'Amaranth', 'notes': '', 'name': 'Amaranth', 'category': 'botanical'}, {'ingredientGroup': 'Quinoa', 'notes': '', 'name': 'Quinoa', 'category': 'botanical'}, {'ingredientGroup': 'Millet', 'notes': '', 'name': 'Millet', 'category': 'botanical'}, {'ingredientGroup': 'Buckwheat ', 'notes': '', 'name': 'Buckwheat', 'category': 'botanical'}, {'ingredientGroup': 'Garbanzo bean', 'notes': '', 'name': 'Garbanzo', 'category': 'botanical'}, {'ingredientGroup': 'Lentil', 'notes': '', 'name': 'Lentil', 'category': 'botanical'}, {'ingredientGroup': 'Adzuki bean', 'notes': '', 'name': 'Adzuki', 'category': 'botanical'}, {'ingredientGroup': 'Flax', 'notes': '', 'name': 'Flaxseed', 'category': 'botanical'}, {'ingredientGroup': 'sunflower', 'notes': '', 'name': 'Sunflower', 'category': 'botanical'}, {'ingredientGroup': 'Pumpkin', 'notes': '', 'name': 'Pumpkin', 'category': 'botanical'}, {'ingredientGroup': 'Chia', 'notes': '', 'name': 'Chia', 'category': 'botanical'}, {'ingredientGroup': 'Sesame', 'notes': '', 'name': 'Sesame', 'category': 'botanical'}, {'ingredientGroup': 'Chlorella', 'notes': '', 'name': 'Chlorella', 'category': 'other'}, {'ingredientGroup': 'Barley', 'notes': '', 'name': 'Barley Grass', 'category': 'botanical'}, {'ingredientGroup': 'Couch Grass', 'notes': '', 'name': 'Wheatgrass', 'category': 'botanical'}, {'ingredientGroup': 'Blend (Combination)', 'notes': '', 'name': 'Fruit & Veggie Probiotic Blend', 'category': 'blend'}, {'ingredientGroup': 'banana', 'notes': '', 'name': 'organic Banana', 'category': 'botanical'}, {'ingredientGroup': 'Tomato', 'notes': '', 'name': 'organic Tomato', 'category': 'botanical'}, {'ingredientGroup': 'Beet', 'notes': '', 'name': 'organic Beet', 'category': 'botanical'}, {'ingredientGroup': 'Sweet Potato', 'notes': '', 'name': 'organic Sweet Potato', 'category': 'botanical'}, {'ingredientGroup': 'Strawberry', 'notes': '', 'name': 'organic Strawberry', 'category': 'botanical'}, {'ingredientGroup': 'Broccoli', 'notes': '', 'name': 'organic Broccoli', 'category': 'botanical'}, {'ingredientGroup': 'Spinach', 'notes': '', 'name': 'organic Spinach', 'category': 'botanical'}, {'ingredientGroup': 'European Elder', 'notes': '', 'name': 'organic Elderberry', 'category': 'botanical'}, {'ingredientGroup': 'Carrot ', 'notes': '', 'name': 'organic Carrot', 'category': 'botanical'}, {'ingredientGroup': 'cherry (unspecified)', 'notes': '', 'name': 'organic Cherry', 'category': 'botanical'}, {'ingredientGroup': 'Blueberry', 'notes': '', 'name': 'organic Blueberry', 'category': 'botanical'}, {'ingredientGroup': 'Apple', 'notes': '', 'name': 'organic Apple', 'category': 'botanical'}, {'ingredientGroup': 'Pineapple', 'notes': '', 'name': 'organic Pineapple', 'category': 'botanical'}, {'ingredientGroup': 'Bacillus Coagulans', 'notes': '', 'name': 'LactoSpore Bacillus coagulans', 'category': 'bacteria'}, {'ingredientGroup': 'Rebaudioside A', 'notes': '', 'name': 'Rebaudioside A', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Steviol glycoside (unspecified)', 'notes': '', 'name': 'high purity Steviol Glycosides', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'lecithin', 'notes': '', 'name': 'organic Sunflower Lecithin', 'category': 'fat'}, {'ingredientGroup': 'Starch', 'notes': '', 'name': 'Corn Starch', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}]]","[[{'unit': 'Ounce(s)', 'quantity': 8.57, 'display': '8.57 Ounce(s)', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 243, 'display': '243 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
